"porn?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
			"ኣብዚ ኣብ ዋሽንግተን ዲሲ ኣብ ዝርከብ ኤምባሲ ኢትዮጵያ ትማሊ ሰኒ 19 መስከረም 2007 ዓ/ም ጠበንጃ ዝሓወሰ ንዝተፈጥረ ኣጋጣሚ ብቐሊሉ ከምዘይሪኦ ምንስቴር ጉዳያት ወፃኢ ዩናይትድ ስቴትስ ገሊፁ።ምስ ኤምባሲ ኢትዮጵያን ናይ ዩናይትድ ስቴትስ ደሕንነትን ይሰርሕ ከምዘሎ እውን ሓቢሩ’ሎ።ኣብ ኢትዮጵያ ይፍፀም ኣሎ ንዝበልዎ በደል ንምሕታት ናብ ኤምባሲ ስለዝኸድና እዩ ቶኽሲ ተኸፊቱና ይብሉ ካብ ኣተሓባበርቲ ሓደ። ናይ ዩናይትድ ስቴትስ ምንስቴር ጉዳያት ወፃኢ ንወሃቢት ቃል እቲ ምንስቴር ጀን ሳኪ ብምጥቓስ ኣብዝለኣኾ መግለፂ ምንስቴር ጉዳያት ወፃኢ ምስ ኤምባሲ ኢትዮጵያን ናይ ዩናይትድ ስቴትስ ቤት ፅሕፈት ደሕንነትን ይራኸብ ከምዘሎ ይገልፅ።ቀፃሊ ምፅራይ ግን ብናይ ዩናይትድ ስቴትስ ደሕንነት ከምዝካየድ ገሊፀን ኣለዋ። እዚ ከምዚ ኢሉ እናሃለወ ኣብዚ ሰሙን ኣብ ኦጋዴንን ክልል ጋምቤላን ኢ
..........
ብኣካል ኣብቲ ቦታ ከይዱ ዘረጋገፆ ኣብ ማሕበራዊ መራኸቢ ወይ ፌስቡክ ዝወፀ ከምዘንበቡን ኣብ ዋሽንግተን ዲሲ ዝርከብ ኢሳት ዝተብሃለ መራኸቢ ማዕኸን እውን ዕላዊ ከምዝገበሮን ሓቢሮም። ነዚ ተፈፂሙ ዝበልዎ በደል ጥርዓን ንምቕራብ ናብ ኤምባሲ ከይድና ምስ በሉ ኣስዒቦም ‘’ናብ ኤምባሲ ከይድና እንታይ እዩ ዝፍፀም ዘሎ ኢልና ሕቶና ንኣምባሳደር ንምቕራብ ኣብዝኸድናሉ እዋን ቶኽሲ እዩ ተኸፊቱልና’’ኢሎም። ናይቲ ኤምባሲ ይኹን ናይቶም ኣምባሳደር ክብሪ ብዘይትንክፍ ሕቶታትኹም ኣይቕረብኩምን፣ኣብቲ ኤምባሲ ዝነበረ ሕጋዊ ባንዴራ ኢትዮጵያ ኣውሪድኩም ነቲ ናይ ቀደም ባንዴራ ሰቒልኩም ንዝብል ሕቶ እውን ኣቶ መኮነን ኢትዮጵያዊያን ዝሰማምዐሉ ባንዴራ እዩ ክብሉ መሊሶም። ሕዚ ብዝበፅሐና ሓበሬታ ድማ ኣብ እምባሲ ኢትዮጵያ ጥይት ዝተኮሰ ሰብ ተኣሲሩ ንዝብል ፀብፃብ ‘’ኣይተኣሰረን፣ኣይተትሓዘን እውን’’"	c3ef5bc17aa13d638882edc1f4e28efb
			ተመራማራይን ሓረስታይን ኪዳኑ ግርማይ ሓረስታይ ኪዳኑ ግርማይ ሓደ ካብቶም ማእኸል ምርምር ሕርሻ ኽሊ ትግራይ ኣብ ተግባራዊ ምርምር ዘሳትፎም ዘለዉ ተመራመርቲ ሓረስቶት እዮም Tigray-Farmer-Researcher xTigray-Farmer-Researcher GIRMAY GEBRU 01.07.2013 19:16 ማእኸል ምርምር ሕርሻ ትግራይ ካብ ውሽጥን ወፃእን ሃገር ዝረኸቦም ውፅኢታት ቴክኖሎጂ ብቕንዕና ብምቕባልን እቶት ዘሰስኑ መይላታትን ብምትግባር ኣብ ወረዳ ሓውዜን ጣብያ ደብረ ብርሃን ኣብነታዊ ሓረስታይ ምዃኖም ኣረጋፆም ኣለዉ፡፡ ተመራማራይ ሓረስታይ ኪዳኑ ኣብ ቀረባ እዋን ኣብ ኣየርላንድ ኣብ ዝተኻየደ ዓለም ለኸ ዋዕላ ተግባራዊ ምርምር ተሳቲፎም እዮም፡፡ ኣብቲ ዋዕላ ምስ ተወከልቲ ለሴቶን ማላውን ከምኡ’ውን ምስ ካብ ካልኦት ሃገራት ዝመፁ ሓረስቶት ተመኩሮ ተለዋዊጦም እዮም፡፡ ሓረስታይ ኪዳኑ ዓመታዊ እቶት ብምርካብ ውሕስና መግቢ ስድረኦም ብተግባር ዘረጋገፁ ሓሙሽተ ደቆም ኣምሂሮም ናብ ዝላዓለ ደረጃ ስራሕ ዘሰጋገሩ ህርኩት ገባር እዮም፡፡ ብዋናነት ኣብ ፍርያት ድንሽን ሽኮር ድንሽን፣ ኮሚደረን ሽጉርትን፣ ስርናይን ስገምን፣ ትሩንጕን ኣራንሽን፣ ንህብን ምሩፃት ዓሌት ከፍትን ኣድሂቦም ይሰርሑን ሓደሽቲ መይላታት ሕርሻ ግብራዊ ይገብሩን ኣለዉ፡፡ Kidanu Girmay	4b565a00ee99a8aa71694eb93fdf2a16
			ሽወደን ነቶም ብምእከላይ ባሕሪ ኣቢሎም ኣብ ዓዲ ጥልያን ኣትዮም ዝርከቡ ኤርትራውያን ስደተኛታት ናብ ሃገራ ብምውሳድ ከተጣይሶም መዲባ ከምዘላ AFP ሓቢሩ። ሕብረት ኤውሮጳ፣ መኣትዎ ናይቶም ብማእከላይ ባሕሪ ናብ ኤውሮጳ ዝመጽኡ ዘለዉ ዓሰርተታት ኣሽሓት ስደተኛታት ብምዃነን፣ ብጻዕቂ ስደተኛታት ተዋጥረን ዝርከባ፣ ከም ቅድመ ግንባር ናይቲ ሰብኣዊ ቅልውላው ዝጥቀሳ ከም ዓዲ ጥልያንን ግሪኽን ዝኣመሰላ ሃገራት ጽዕነተን ንምፍኳስ ኣብ ድሮ ሕብረት ኤውሮጳ፣ መኣትዎ ናይቶም ብማእከላይ ባሕሪ ናብ ኤውሮጳ ዝመጽኡ ዘለዉ ዓሰርተታት ኣሽሓት ስደተኛታት ብምዃነን፣ ብጻዕቂ ስደተኛታት ተዋጥረን ዝርከባ፣ ከም ቅድመ ግንባር ናይቲ ሰብኣዊ ቅልውላው ዝጥቀሳ ከም ዓዲ ጥልያንን ግሪኽን ዝኣመሰላ ሃገራት ጽዕነተን ንምፍኳስ ኣብ ድሮ ኣብ መሬተን ንዝርክቡ 40 ሽሕ ስደተኛታት ናብ ዝተፈላለያ ሃገራት ኤውሮጳ ንምምቕርሖም ብዘውጽኦ ውጥን መሰረት ሽወደን ነቶም ብማእከላይ ባሕሪ ኣቢሎም ናብ ዓዲ ጥልያን ዝኣተዉ ኤርትራውያን ስደተኛታት ብምውሳድ ዑቕባ ክትህቦም ወሲና ከምዘላ AFP ሓቢሩ። በዚ መሰረት ቀዳማይ እግሪ ናይቶም ኤርትራውያን ዑቕበኛታት ጽባሕ ዓርቢ 9 ጥቅምቲ ካብ ዓዲ ጥልያን ናብ ሽወደን ክኸዱ ምዃኖም፣ ቤት ጽሕፈት ዘቤታዊ ጉዳያት ሕብረት ኤውሮጳ ከምዘገንዘበ እቲ ሓበሬታ የረድእ። ኣብ ቲቀዳማይ እግሪ ክንደይ ስደተኛታት ናብ ሽወደን ከምዝኸዱ ‘ኳ እንተዘይተፈለጠ፣ ሽወደን፣ ኣብዚ ክልተ ዓመት፣ ካብ ዓዲ ጥልያን 821 ካብ ግሪኽ ድማ 548 ስደተኛታት ክትወስድ ተሰማሚዓ ከምዘላ ተገሊጹ። እቲ ብሕብረት ኤውሮጳ ዝቐረበ ስደተኛታት ናይ ምምቕራሕ ውጥን፣ ብፍላይ ኣብ ሃገራት ምብራቕ ኤውሮጳን ዓዲ እንግሊዝን ኣሻማዊ ኮይኑ ከምዝተረኽበ ይፍለጥ።	ed819252c4575e717b2ba21aa326cdec
			"ብኣባል ኣሰናዳዊት ሽማገለ ሃገራዊ ዋዕላ ንደሞክራስያዊ ለውጢ ብሓው ኣምሃ ደመኒኮ ዝተመርሔ ኣኸባ ኣብ ስቶክሆልም ብዕለት 22 ግንቦት 2010 ኣብ ናይ ኣኸባታት መጋብኣያ ኣደራሽ ሽስታ ትሬፍ ኣብ ዝተባህለ ቦታ ንጉዳይ ሃገራዊ ዋዕላ ማእከል ዝገበረ ናይ ህዝቢ ኣኸባ ተኻይዱ። እዚ ኣኸባ እዚ ብኤርትራዊ ደሞክራስያዊ ኪዳን ጨንፈር ሽወደን ዝተዓደመ ኣኸባ እዩ። ንኣኸባ ክመርሑ ኣብ ቅድሚ ህዝቢ ዝቀረቡ ብጾት ኣምሃ ደመኒኮ ምክትል ኣቦ መንበር ኣሰናዳዊት ሽማገለ ሃገራዊ ዋዕላን, ሰለሙን ፍስሃ ኣቦመንበር ኤርትራዊ ደሞክራስያዊ ኪዳን ጨንፈር ሽወደን, ነጋሽ ዑስማን ጸሓፊ ሰክረታሪያ ኤርትራዊ ደሞክራስያዊ ኪዳን ጨንፈር ሽወደንን እዮም። ኣኸባ ክጅመር ነቲ ኣኸባ ዝኸፈቶ ብጻይ ነጋሽ ዕስማን ክኸውን ከሎ ኣቀዲመ ብስመይን ብስም ኩሎም ብጾት ኣባላት ኤርትራዊ ደሞክራስያዊ ኪዳን ጨንፈር ሽወደንን 
..........
ራዊ ደሞክራስያዊ ኪዳን ዓሲሉ ኣሎ። ኣብተን ፖለቲካዊ ውድባት ኣካላት ኪዳን ዝኾና ንሃገራዊ ረብሓ ዘቀደመ ፖለቲካዊ ውድድር ክህሉ ውሁብ እዩ ካብኡ ሓሊፉ ግና ፍልልያትና ንመንነትና ዘማስንን ንሓድነትና ዝበታትንን ከይከውን ብጽንዓት ክንቃለስ ኢና።ንሕና ሓድነት ኣብ ብዙሕነት ዝተሰረተ ኢና ንኣምን እቲ ቃልሲ ንብዙሕነት ሃገርና ማእከል ዝገበረን ንብዙሕነትና ኣሳቲፉ ብዕግበት ዘቃልስ ክኸውን ኣሎዎ ኢና ንብል። ንህዝብናን ሃገርናን ዘማስን ዘሎ ስርዓት ህግደፍ ሎሚ ብህዝብናን ብኸባቢናን ብኣፍሪቃን ብዓለም ደረጃን ተጸሊኡ ኣብ ልዕሊኡ እገዳ ተበይንሉ ንውድቀት ዝቀራረበሉ ዘሎ እዋን ኣለና ስለዚ መስረታዊ ለውጢ ንምምጻእ ብሃገራዊ ዋዕላ ኣቢልና ምሉእ ደምበ ተቃውሞ ኤርትራ ጠርኒፍና ህዝብናን ሃገርናን ከነድሕን ንስርዓት ህግደፍ ካብ ስሩ ሓግሒግና ብምልጋስ ደሞክራስያዊ ስርዓት ክንተክል ኢደይ ኢ"	60cd6fd2889645d1af9705a344d08511
			"ኤርትራን ካዛኽስታንን ክልተኣዊ ዝምድናታት ... ኤርትራን ካዛኽስታንን ክልተኣዊ ዝምድናታት ንምምዕባል ተሰማሚዐን ብሚኒስተር ጉዳያት ወጻኢ ኣቶ ዑስማን ሳልሕ ዝተመርሐን ኣመኻሪ ፕረዚደንት ኣቶ የማነ ገብረኣብን ኣምባሳደር ጴጥሮስ ጸጋይን ዝርከብዎን ላዕለዋይ ልኡኽ ኤርትራ፡ ኣብ ካዛኽስታን ናይ ስራሕ ምብጻሕ የካይድ ኣሎ። ላዕለዋይ ልኡኽ ኤርትራ፡ ብረቡዕ 28 ሰነ ምስ ሚኒስተር ጉዳያት ወጻኢ ካዛኽስታን ካሪያት ኣብድራኽማኖቭ ኣብ ዝተራኸበሉ፡ ክልተኣዊ ፖለቲካዊ፡ ዲፕሎማስያውን ቊጠባውን ዝምድናታት ንምምዕባል ኣብ ስምምዕ ተበጺሑ። ኣብ’ቲ ኣብ ከተማ ኣስታና ዝተገብረ ሕውነታዊ ርክብ፡ ክልቲኦም ወገናት፡ ንግድን ወፍሪ ኣብ ጽላት ዕደናን፡ ከምኡ’ውን ሕርሻን መጓዓዝያን ካብ ቀዳምነታት ናይ’ቲ ሽርክነት ክኸውን ተረዳዲኦም። ላዕለዋይ ልኡኽ ኤርትራ ብዘይካ’ዚ፡ ኣብ ኣህጉራዊ ኤክስፖ ኣስታና 
..........
ፕረዚደንት ኢሳይያስ ኣፈወርቂ እቲ ኣብ ልዕሊ መሬትን ህዝብን መንግስትን ኤርትራ ዝተፈጸመ ዓመጽን ተጻብኦን ብዛዕባ ዝእለየሉ መገዲ ኣመልኪቱ ብ31 ግንቦት 2017 ናብ ባይቶ ጸጥታን ብርክት ዝበሉ መራሕቲ ሃገራትን መንግስታትን መልእኽቲ ሰዲዱ። መልእኽቲ ፕረዚደንት፡ ነቲ ድሕሪ ካልኣይ ኲናት ዓለም ባይቶ ጸጥታ ብመሰረት ቻርተር ውድብ ሕቡራት ሃገራት ዝተመስረተሉ ዕላማታትን ሓላፍነታትን ብብሩህ ዘነጸረ ቀንዲ ጉዳያት ዘስፈረ ነይሩ። ፕረዚደንት ኢሳይያስ ኣብ መልእኽቱ ነቲ ኣብ 1998 ዝተወልዐ ዶባዊ ግጭት ኤርትራን ኢትዮጵያን፡ ንምልዑ ምኽንያት ዝኾኑ ጠንቂታት፡ ብ12 ታሕሳስ 2000 ኣብ መንጎ ኣስመራን ኣዲስ ኣበባን ዝተኸተመ ስምምዕ ሰላም ኣልጀርስ፡ ብ13 ሚያዝያ 2002 ዝሓለፈ ውሳነ ኮምሽን ዶብ፡ ብ2009 ብባይቶ ጸጥታ ኣብ ልዕሊ ኤርትራ ዝተበየነ ውሳነ እገዳ፡ ክሲታት ብዛዕባ ዘይ"	721db996cbc6c06cbb481ddf892c09df
			ኣብዛ ዓለምና ጭርሖታት ኣይወሓዱን፡ ኣብ ግብሪ ደኣ ኣይወዓሉን እምበር። ንኣብነት ኣብቲ ኮሙኒዝም ዓሚሩሉ ዝነበረ እዋን፡ ማለት ኣብ 50ታትን 60ታትን፡ ኩሉ መንእሰይ ዓለም፡ ናይ ማርክስን ለኒንን ጭርሕታት በብመገዱ ኣቃሊሑ ኢዩ። … more Tag Archives: ዋጋ 20 ሰነ፡ ልቢ መብዛሕትኡ ኤርትራዊ ትትንክፍ፡ ምእንቲ ናጽነት ልኡላውነት ብድምር 84,000 ስውኣትና ንዝክረሉ ፍልይትን ክብርትን ዕለት ኢያ። ምኽንያቱ ሕልናና ኣእምሮና ብክልተ ዝተፈላለዩ ስምዒት ተዋሒጡ ስውኣት ንዝክር። … more ህዝቢ ኤርትራ ሓርነት ንምርካብ ዝኸፈሎ መስዋእቲ ብኣሃዝ ኣብ ወረቐት ተጻሒፉ ክትርእዮ ኸለኻ ጥራይ ኳ ዘሰንብድ እዩ። ድርኩኺት ህድሞን ኣግነትን መረባዕን ኤርትራውያን ስድራቤታት ሰጊርካ፡ ምስ ነፍሲ-ወከፍ ‘ቲ ኣብ መንደቕ ክብረት ዝነበር ዘሎ ኣሳእሎም ፊት ንፊት ክትጠማመት ከለኻ ግን እቲ ኣሃዝ ብኣሽሓት ተራቢሑ ዝያዳ ትርጉምን ርዝነትን ስለዝህበካ ካብ ስንባደ ሓሊፍካ ትርጉም ነብስኻ … more ዎ ኩብርህዝቢ ኤርትራ ብሉጻት ደቅካን የሕዋትካን ኣቦታትካን ኣዴታትካን ንራህዋ ፍትሕን ሰላምን ንሓርነትን ናጽነትን ዝኸፈልናዮ ኩቡር መስዋእትን ስንክልናን ሃልኽ ጻዕርን ንኸተዘንትወሉ ንሰማዒኡ ዘደንጹ ጅግንነት ህዝብና፤ሎሚ በዞም ህዝብና ዘይ መረጾም መሪቁ ቆጽሊ ኣውዲቁ ዘይ ባረከሎም ባዕሎም ብምልኪ ኣብ ስልታን ጥልመት ተወጢሖም ንብሕታዊ ተአቅሞም ክብሉ ንሃገርን ህዝብን ኣብ ሕሰመ መከራ ዘሳጥሑ ጃንዳ ህግደፍ … more	cccaab88638afe9d0043c5f87c667ce2
			"፲፱/19 ግንቦት ዕረፍቱ ለኤስድሮስ ሰማዕት በስመ ኣብ ወወልድ ወመንፈስ ቅዱስ ኣሃዱ ኣምላኽ ኣሜን! ኤስድሮስ ሰማዕት ኣቡኡ በድላኦን ኣዲኡ ሶፉያ ይበሃሉ። ትውልዲ ዓዱ ከኣ ኣንጾኪያ እዩ። ስድራቤቱ ንእግዚኣብሔር ዝፈርሑ ንሰባት ዘኽብሩ ለዋሃትን ርህሩሃትን ክርስቲያን እዮም ነይሮም። ኣቡኡ በድላኦን ናይ ንጉስ ዲዮቅልጥያኖስ ሓለቓ ወተሃደራት ነበረ። ዓላዊ ንጉስ ዲዮቅልጥያኖስ ኣብ 20 ዓመት ዘመን ንግስነቱ ንጣዖታት ስገዱ እና በለ ንቡዙሓት ክርስቲያን ኣዝዩ ብዙሕ ኣሰቃቒ ግፍዕታት ክፍጽም ጀመረ። ነዚ ክፉእ ተግባራት ናይ ንጉስ ዝተዓዘበ በድላኦን “ኣነስ ንፈጣርየይ ክሒደ ንጣዖት ሰጊደ ኣይነብርን” ብምባል ንሰበይቱን ንወዱ ኤስድሮስን ንኣፎምያ ጓሉን ሒዙ ናብቲ ብዙሓት ክርስቲያን ካብ ኣምልኾ ጣዖት ሃዲሞም ተቐሚጠምሉ ዝነበረ ቦታ ከዱ። ምስኣቶም ከኣ ተጸንበሩ። እንተኾነ በዚ ነገር ኣ
..........
ንኣሞራን ንኣራዊት መታን ክኸውን ከኣ ገዲፈሞ ከዱ። እንተኾነ እቲ ንኹሉ ዝገዝእ ኣምላኽ ሕያው ገይሩ ኣተንስኦ። ነቲ ካብ ሞት ዘተንስኦ ኣምላኽ እና ኣመስገነ ከኣ ናብ ንጉስ ከደ። በቲ ዝተፈጸመ ድንቂ ተኣምር ዝሰንበደ ንጉስ ሕጂ እውን ካብቲ ሕሉፍ ታሪኹ ክመሃር ኣይተራእየን እኳ ድኣ መሊሱ “ኣብ ዓራት ሓጺን ኣደቂስኩም ኢዱን እግሩን ኣሲርኩም፡ ኣብ ትሕቲ እቲ ዓራት ከኣ ሓዊ ኣንዲድኩም ከም ዝመውት ግበርዎ” ዝብል ትእዛዝ ናብ ወተሃደራቱ ለኣኸ። ወተሃደራቱ ከኣ ዝተኣዘዝዎ ትእዛዝ ፈጸሙ። ሕጂ’ውን እቲ ኣብ ሞትን ሕይወትን ስልጣን ዘለዎ እግዚኣብሔር ዳግም ካብ ሞት ኣተንስኦ ከምቲ ዝነበሮ ሕያው ኮይኑ ድማ ኣብ ቅድሚ ንጉስ ዳግማይ ጠጠው በለ። ሕጂ’ውን እቲ ኣዝዩ ብጭካንኡ ዝልለ ንጉስ፡ ኣብ ሓጺን ኣሲሮም ሕማቕ ነገራት እና ገበሩ ከሳቕይዎ ኣዘዘ፡ ኣብ መወዳእታ ከኣ ብስሕለት ሴፍ ክሳ"	186d432c03ce666ad04f0a153117b173
			"ዝሓለፈ ዓርቢ 20 ሚያዝያ ናይዚ ሒዝናዮ ዘለና ዓመት ክትኣምኖ ስግድግድ ዘብለካ ሓደ ድቦላ ወረ ሃነደበት ዱብ ኢሉ፡፡ኣጋ መሸት ኣቢሉ ኢሳይያስ ብጽኑዕ ሓሚሙ ኣፈርክቡ እበሃል ኣሎ ናጤባ ወረ ተወርዩ፡፡ ከመ ቅጽበት ኣብ ኩሉ ብሓንሳብ ተላቢዑ፡፡ከም ሰብና ድማ እዚ ድራማቲካዊ ናይ ፈጠራ ወረ ኣብ ኣእዛና በጺሑ፡፡ንሕና ዋላኳ ስርዓት ህግደፍ ክድምሰስ ህላዌኡ ብቕልጡፍ ከኽትም እንደልን እንብህግን ተቓለስቲ እንተኾና ቅድሚ ዝኣገረ እቲ ወረ ናባና ምብጽሑ ግን ግልጽ ምልጽ ክንብል ገዲዱና እዩ፡፡ሽዑ ንሽዑ ተሌፎናት ደዊልና ከመይ እዩ እዚ ነገር?ካብ መንዩ ቦቒሉ ኣምጻእቲን ኣላባዕቱን በዓልመን እዮም ኣዒንትና ቋሕ ኣቢልና ክንርእን ክንፍትሽን ጀሚርና፡፡ኩሉ ደዊሉ ዝነግረካ ካብ እሙናት ክደናገሩ ዘይክእሉ ናቶም ሰባት ኢዮም ኢዩ ዝብለካ፡፡እቲ ዝኸፈኣ ድማ ኣብቶም ደገፍቱ ዝበሃሉ ውን ብሰንኪ ቅ
..........
ምስቲ ንስዉእ ተጋዳላይ ኢብራሂም ዓፋ ንምሕቃቕ ዝተኣልመ ውዲት ዝመሳሰል ኢዩ፡፡ወዲ ዓፋ ቀቅድሚ መስዋእቱ ብሂወቱ እንከሎ ተሰዊኡ ዝብል ወረ ተናፊሱ፡፡ብዙሕ ካድር ሓላፊ ሓፋሽ ተጋዳላይ በቲ ዝተናፈሰ ወረ ተሓሚሱ ሓዚኑ ጉህዩ፡፡ከይጸነሓ ወዲ ዓፋ ኣብ ዓበይቲ ኣኼባታት መጺኡ ተራእዩ፡፡ከመይ ኢዩ እቲ ወረ ንኹሉ ሓርቢትዎ፡፡እንትርፎ ብትሒም ትሒም ደፊሩ ዝተዛረበን ዝሓተተን ግን ኣይነበረን፡፡ኣብ ኣጋ መጠረሽታ 1985 ዓ/ም ቀዳማይ ካልኣይ ገጽ ወራራት ደርግ ወዲዓፋ ተሰዊኡ፡፡ እዚ ወረ ከም እንደገና ተላቢዑ፡፡ እንተኾነ መን ክኣምን፡፡ክሳብ ካልኣይን ሓድነታውን ጉባኤ ተገይሩ ነቲ ጉዳይ ኢሳይያስ ባዕሉ ዝገልጾ ኩሉ ተጋዳላይ ውዲዓፋ ከምዘሎ እፈልጥን ይኣምንን ነበረ፡፡ኢሳይያስ ዘይምህዞን ዘይኣልሞን ክፋእ የለን፡፡ስለዚ ተጠንቀቑ ንነገራት ዓቲብኩም ብጥንቃቐ ተኸታተልዎ፡፡ካልእ ናይ ኢሳይያስ "	298bb181598bf1fbc06a334a5a72a3b4
			ኣብ ሰሜን ማሊ ዝንቀሳቐሱ ዓመፅቲ ታውረግ ሎማዕንቲ ዓርቢ ነፃነቶም ኣዊጆም።ኣዝዋጅ ኢሎም ንዝፀውዕዋ ሃገሮም ኣፍልጦ ንኽህባ ንዓለምለኸ ማሕበርሰብ ሓቲቶም ኣለው። ኣብ መርበብ ሓበሬታ ሃገራዊ ምንቅስቓስ ንነፃነት ኣዝዋድ ዝተብሃለ ዓማፂ ምስ ካልኦት ዘዋስንዎም ዶባት ከምዘኽብር ገሊፁ’ሎ። እቲ ዓማፂ ሸቱአይ ፈፂመ እየ ክብል ቶኽሲ ጠጠው ኣቢለ ኣለኹ ክብል ትማሊ ሓሙስ ኣዊጁ። ምስ እስላማዊያን ዕጡቓት ብምትሕብባር ፈጣን መጥቓዕቲ ዝፈነው ዓመፅቲ ታውረግ ንከተማታት ኪዳል፡ጋኦን ቲምቡክቱን ኣብ ውሽጢ ሰለስተ ማዕልታት ተቖፃፂሮምወን። ኣብ ጎኒ እቶም ዓመፅቲ ዝተሰለፈ እስልማዊ ኣኽራሪ ጉጅለ ኣንሳር ዲን ውግእ ጠጠው ከብል ምዃኑ ንፁር ኣይኮነን።እቲ ምስ ኣልቃይዳ ርከብ ዘለዎ ጉጅለ ኣብ ገለ ከባቢታት እስላማዊ ሕጊ ኣዊጁ’ሎ። ምንስቴር ወፃኢ ፈረንሳይ ኣሌይን ዡፔ ጉዳይ ዓማፂ ታውረግ ብዝርርብ እምበር ብወታደራዊ ስጉምቲ ኣይፍታሕን ክብሉ ትማሊ ሓሙስ ገልፆም ኣለው። ንምንፃል ዝውግኡ ዓመፅቲ ታውረግ ዓርሰ ምምሕዳር ንደሊ ኢና ክብሉ ንዓሰርተታት ዓመታት ክሓቲ ፀኒሖም እዮም።	5dbc5ed0bbd0fa5822e2982e2870b0ec
			"1ፆሲ ማሊሢና ዬሱስ ኪሪስቶሴ ማዾም ዳኪንቴያ ማዔ፥ ጳውሎሴና ኑ ዒሻሢ፥ ፂሞቴዋሴናይዳፓ፡- 2ቆላሲያሴይዳ ናንጋያ፥ ኪሪስቶሴ ዛሎና ፆሲም ዱማዼዞንሢና ጉሙርቂንታያ ማዔ፥ ዒሾንሢንታ ሚሾንሢንታም፤ ኑ ዓዳሢ፥ ፆሲኮ ኮሹሞ ዒንጊጻ ዒንሢም ማዖንጎ። 3ኑ ዒንሢ ዛሎ ሺኢቃ ዎዶና ኑ ጎዳሢ ዬሱስ ኪሪስቶሴኮ ዓዳሢ ማዔ፥ ፆዛሢ ቢያ ዎዴ ኑ ጋላታኔ። 4ዓይጎሮ ጌዔቴ ዒንሢ ዬሱስ ኪሪስቶሴ ጉሙርቃሢና ፆሲም ዱማዼ ዓሶ ዒንሢ ናሽካሢ ኑ ዋይዜኔ። 5ጎኑሞ ማዔ፥ ኮዦ ሃይሳ ዒንሢም ሄሌ ዎዶና ሃጋ ማዓንዳ ዎዞ ዬያ ዛሎና ዒንሢ ዋይዜኔ፤ ዬያሮ ዒንሢኮ ጉሙርቂጾና ናሹሞናኮ ካራ ጫሪንጫ ዒንሢም ጊኢጊንቲ ዓኣ ሃጊ ማዓንዳ ዎዞይዳኬ። 6ዒንሢ ኮዦ ሃይሶ ዋይዜሢና ፆሲኮዋ ኮሹሞ ዒንጊፆ ጎናሲ ዒንሢ ዔኬስካፓ ዓርቃዖ፥ ሃይ ኮዦ ሃይሳ ዒንሢ ባኣካ ማዻ ጎይፆ ዓጮ ቢያይዳ ዓኣፒ ዓኣፒ ሃሣ ዳልጊሢዳ ዓኣኔ። 7ዬያ፡
..........
 ፆሲ ቢያ ባኮ ማዤሢ ዒዛና ሃሣ ዒዛምኬ። 17ዒ ቢያ ባኮኮ ቤርታፓ ዓኣያኬ፤ ቢያ ባካ ዎላ ካኣሚ ዶዲ ዔቄሢ ዒዛናኬ። 18ዒዚ ዒዛኮ ዑጾ ማዔ፥ ሺኢጲፆ ማኣሮ ዓሶኮ ቶኦካሢኬ፤ ቢያ ባኮና ዒ ቤርቲ ማዓንዳጉዲ ሃይቢፓ ዔቂሢናኣ ቤርታሳሢ ዒዛኬ። 19ዬይ ማዔሢ ፆሲኮ ዓኣ ዎልቃ ናዓሢዳ ኩሙሢና ዓኣያ ማዓንዳጉዲ ፆሲ፥ ዓዳሢ ኮዔሢሮኬ። 20ዒዛ ዛሎና ጫሪንጮይዳ ማዔቴያ ሳዖይዳ ዓኣ ባኮ ቢያ ፆሲ፡ ፔኤና ዎላ ጊኢጊሺ፥ ቡኩሴኔ፤ ፑርቶ ዓሶ ሱፆ ሚፆይዳ ዒ ሓይቄም ላኣሊንቴ ሱጉጾናኣ ኮሹሞ ዔኪ ሙኬኔ። 21ሓያኮ ቤርታ ዒንሢኮ ፑርቶ ማዾና ፆሲፓ ዒንሢ ሃኪ፥ ዒንሢኮ ማሊፆናኣ ፆሲኮ ዒንሢ ሞርኬኬ። 22ሃሢ ጋዓንቴ ፆሲኮ ናዓሢ ዓሲ ማዒ ኬዲ ሃይቄ ዛሎና ፆሲ ፔኤና ዎላ ዒንሢ ቡኩሴኔ፤ ዬያ ዒ ማዼሢ፡- ዒንሢ ዒዛም ዱማዼያና ጌኤሺ ሃሣ ዔኤቢ ቦሂሳ ባኣዚ ባኣያ ማሂ ፔ ቤርቶ ሺኢሻኒኬ። 23ዬይ ያዺ "	c1941f031db0fd699b614c080e5d5d0d
