"porn?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
			«Հրապարակ» թերթը գրում է. «Հայաստանում Ռուսաստանի դեսպանատան աշխատակիցներն այս օրերին «շրջում են» հայաստանյան կառույց-անհատներով, հանդիպում նրանց՝ շոշափելու, հասկանալու, թե ինչ են շնչում նրանք։ Մասնավորապես՝ հետաքրքրված են Ռուսաստանի նկատմամբ վերաբերմունքով, որ հասկանան, թե որքան է այլեւս անջրպետը ՌԴ-ի եւ Հայաստանի միջեւ, մասնավորապես ապրիլյան քառօրյա պատերազմից հետո։ Որքան էլ պարադոքսալ՝ հայ չինովնիկները հիմնականում անկեղծ «շարադրել» են իրենց կարծիքը Ռուսաստանի մասին։ Նշել, որ Ռուսաստանը, որպես ՀԱՊԿ անդամ, ոչ միայն չի օգնել իր գործընկերոջը, իմացել-չի հայտնել հարձակման մասին, այլեւ օժանդակել է Ադրբեջանին։ Թե որքան է «ազդվել» դրանից Ռուսաստանը, դեռ անհայտ է, այնուհանդերձ, նա էլ իր հերթին նրբորեն սպառնում է Հայաստանին իր 102-րդ ռազմաբազան դուրս բերելու «հետեւանքներով»: Առավել մանրամասն՝ թերթի այսօրվա համարում	839d01d69e1c287f20486c96f0323424
			"Հերքո՞ւմ են արդյոք, ժամանակակիցգիտնականները այնԱստծուն, Ում հավատացել են այնպիսի գիտնականներ, ինչպիսիք են Նյուտոնը,Գալիլեյը, Կոպերնիկոսը և ուրիշներ: Այն թույր կարծիքը, որ գիտնականները չեն հավատում Աստծուն, չի համապատասխանում իրականությանը:Ֆիզիկայի բնագավառում Նոբելյան մրցանակի դափնեկիր, հայտնի գիտնականՄաքս Բորնը ասում է. «Շատ գիտնականներ են հավատում Աստծուն:Նրանք, ովքեր ասում են, որ գիտությունների ուսումնասիրությունը մարդուն աթեիստ է դարձնում,հավանաբար ինչ-որ տարօրինակ մարդիկ են»: Քանի որ մենք տ
..........
նիա): 3. «Ժամանակակից գիտությունը չի ոչնչացրել Աստվածաշնչի հիմնարար ճշմարտությունը: Ես հավատում եմ Աստծուն, ես հավատում եմ Հիսուսին, ես հավատում եմ Աստվածաշնչին» (Ա. Բերկե, քիմիկոս, Նորվեգիա): 4. «Չկա հիմնարար պատճառ, թե ինչու գիտնականը չի կարող հավատալԱստծուն և Աստվածաշնչին, ինչպես նաև, թե ինչու կրոնական մարդը պետք է հերքի գիտական հայտնագործությունները» (Դոկտոր Ջ. Ջոունսի,մաթեմատիկոս, Ավստրալիա): 5. «Ես չեմ կարող պատկերացնել, թե ինչպես կարող է իսկական աթեիստը գիտնական լինել» (Դոկտոր Ռ. Միշիկուն"	90ab6f55c93c97bb8d1295cfde140640
			"«ԼոգոՍ» Իրավապաշտպան ՀԿ-ի կողմից իրականացվող «Քաղաքացիական ակտիվություն և մասնակցության խթանում Հայաստանում՝ Շիրակի մարզում» ծրագրի շրջանակներում 2018թ․ հունիսի 15-ին «Շալե Գյումրի» սրճարանում տեղի ունեցավ հանդիպում «Իրավաբանների Հայկական Ասոցիացիա» ՀԿ նախագահ Կարեն Զադոյանի հետ։Կարդալ Ավելին «ԼոգոՍ» Իրավապաշտպան ՀԿ-ի կողմից իրականացվող «Քաղաքացիական ակտիվություն և մասնակցության խթանում Հայաստանում՝ Շիրակի մարզում» ծրագրի շրջանակներում 2018թ․ հունիսի 15-ին «Շալե Գյումրի» սրճարանում տեղի ունեցավ 
..........
յուն Վայր. ՀՀ, Շիրակի մարզ, ք. Գյումրի Դիմելու վերջնաժամկետ. 10 փետրվարի, 2018թ. Հնվ 13,Շաբաթ Պաշտոն. իրավաբան/փաստաբան Ոլորտ. մարդու իրավունքներ եւ շահերի պաշտպանություն Վայր. ՀՀ, Շիրակի մարզ, ք. Գյումրի Դիմելու վերջնաժամկետ. 10 փետրվարի, 2018թ. Հնվ 13,Շաբաթ Պաշտոն․ Մարդկային եւ կամավորական ռեսուրսների պատասխանատու Ոլորտ․ Մարդու իրավունքներ եւ շահերի պաշտպանություն Վայր. ՀՀ, Շիրակի մարզ ք․Գյումրի Դիմելու վերջնաժամկետ․ 10 փետրվարի, 2018թ․ Դեկ 24,Կիրակի ՀՀ Վարչապետ Կարեն Կարապետյանի հանձնարարական"	7d6e90c3d2d3237d01aeb2551ec15b7c
			"Սփյուռք 30.07.2012 ԱՐՄԱՆ ԳԱԲՐԻԵԼՅԱՆ Առաջին անգամ կարողացա ճանաչել Հայաստանը այսքան մոտիկից, խորությամբ ու ներսից Արման Գաբրիելյանը, ով մասնակցեց «Սփյուռք-Ամառային դպրոց» ծրագրի «Երիտասարդ առաջնորդների դասընթացներին», Դոնի Ռոստովի «Ապագա» ազգամշակութային ինքնավարության նախագծերի, նաև մամուլի ծառայության ղեկավարն է: Ներկայացնում ենք «Հայերն այսօրի» թղթակցի հարցազրույցը Արման Գաբրիելյանի հետ։ - Արմա´ն, ձեր կազմակերպությունն ի՞նչ նախագծեր է իրականացնում։ -Նախագծերը տարբեր են։ Երկու տարի է արդեն՝ անց
..........
ի փոփոխություններով նրանք պահպանել են իրենց նախնիների բարբառը: Հայապահպանության խնդիրը մեծ է նաև այս շրջանում, և մենք փորձում ենք համագործակցել, տարբեր միջոցառումներ կազմակերպել, որպեսզի Ռուսաստանի հարավում ապրող հայերն ավելի միասնական և իրենց արմատներին ավելի մոտ լինեն։ Միաժամանակ տարբեր միջազգային փառատոներին ներկայացնում ենք մեր մշակույթը, որպեսզի ներփակված չլինենք միայն մեր համայնքով: - Արմա´ն, իսկ ի՞նչ տվեց «Երիտասարդ առաջնորդների դասընթացները»։ - Նախ ուզում եմ շնորհակալություն հայտնել բոլո"	da86f4dc9916fc9ca2f0170c9e0bcb33
			"Օքսֆորդի և Յելի համալսարանի գիտնականները հաշվարկել են, թե երբ արհեստական ինտելեկտը կարող է փոխարինել մարդուն գործունեության տարբեր ոլորտներում։ Համաձայն նրանց կանխատեսումների՝ արդեն 2024 թվականին համակարգիչը կսովորի տեքստերի թարգմանությունը կատարել մարդուց ավելի լավ, իսկ 2026 թվականին՝ գրել դպրոցական մակարդակի շարադրություն։ 50 տոկոս հավանականությամբ ռոբոտներն արդեն 45 տարի անց բոլոր ոլորտներում կգերազանցեն մարդկանց՝ վկայում է արհեստական ինտելեկտի ոլորտի ավելի քան 350 փորձագետների շրջանում անցկա
..........
կփոխարինեն բեռնատարների վարորդներին, վաճառողներն իրենց տեղը կզիջեն «երկաթե մարդուկներին» 2031 թվականին։ Քիչ ավելի երկար ժամանակ կպահանջվի, որպեզի այդ արարածները կարողանան բեսթսելլեր գրել։ Սպասվում է, որ դա տեղի կունենա 2049 թվականին։ Բժշկության ոլորտում մարդու կարիքն ավելի երկար կպահանջվի՝ մինչ 2053 թվականը, երբ վիրաբույժներն իրենց տեղը կզիջեն ռոբոտներին։ Գիտնականների կանխատեսումները տարբերվում են՝ կախված տարածաշրջանից։ Ասիայում կարծում են, որ արհեստական ինտելեկտը կգերազանցի մարդուն 30 տարուց, ի"	8adec74f7de7ff212c70b5639e9fcc97
			Աննա. Հարգելի հաշվապահներ, հարցս հրատապ է, շնորհակալ կլինեմ արագ արձագանքի համար: 24 ժամը անցած հարկային հաշիվը պետք է անվավեր ճանաչել: Գիտեմ, որ հարկային հաշվի վրա պետք է նշվի անվավեր ճանաչման հիմքը, սակայն կուզենաի իմանալ` e-invoicing համակարգում այդ հաշիվը շարունակելու՞ է վավեր մնալ մինչև անվավեր ճանաչված հարկային հաշիվների վերաբերյալ տեղեկության ներկայացումը: Օրինակ, եթե հաշիվը դուրս եմ գրել հոկտեմբերին, ապա e-invoicing համակարգում այն կշարունակի՞ մնալ վավեր մինչև 2013թ. հունվարի վերջին օրը` քանի դեռ չեմ ներկայացրել հաշվետվությունը: Եվ ԱԱՀ հաշվարկի հետ կապված, դա պարզապես չե՞մ ներառում տվյալ ամսվա հաշվարկում: Կանխավ շնորհակալ եմ բոլոր պատասխանների համար:	ea78620d9badaa6f5360dae2b2d14ff9
			"Հետաքրքիր է… 14.02.2018 | 18:58 Ամուսնությունն օգտակար է առողջության համարՀամաձայն նոր հետազոտությունների՝ ամուսնությունը կարող է փրկել ձեր ... 13.02.2018 | 19:58 Արեւի լույսի պակասը դանդաղ սպանում է մարդուն1. Ոչ միայն արեւի լույսի ավելցուկը, այլ նաեւ ... 12.02.2018 | 23:01 Հիգիենայի 7 անարդյունավետ կանոններ1.Լվանում եք բաժակն ամեն օր Եթե դուք միակն ... 10.02.2018 | 23:00 Վատ նախաճաշի կամ դրանից հրաժարվելու դեպքում տարիներ անց լուրջ առողջական խնդիրներ կառաջանանԳիտնականները պարզել են, որ այն դեռա
..........
12 Բրյուսելյան կաղամբի՝ առողջության համար 10 առավելություններըԱյս բանջարեղենը հիշեցնում է փոքրիկ կաղամբ: Սովորաբար այն ... 06.02.2018 | 23:01 Պարզ միջոց տարբեր հիվանդությունների եւ ավելորդ կալորիաների դեմԵրեք բաղադրիչներ՝ խնձորը, դարչինը եւ կիտրոնը, նյութափոխանակությունն արագացնող ... 04.02.2018 | 11:23 Հրաշագործ դիմակներ դեմքի խնամքի համարՅուրաքանչյուր կին ցանկանում է որքան հնարավոր է գեղեցիկ ... 03.02.2018 | 23:00 Մինուսի պլյուսները. ինչո՞վ է ձմեռն օգտակար առողջությանըՁմեռը շատերը չեն սիրում, "	c7bfadb95edc6d8e3082b03723d66a22
			"Հայաստանում ռուսական համայնքը միասնական է: Համայնքը կամուրջ է երկու երկրների միջև և անգնահատելի ներդրում է ունենում հարաբերությունների զարգացման հարցում: Այդ մասին ապրիլի 12-ին լրագրողների հետ զրույցում նշեց ՀՀ-ում Ռուսաստանի Դաշնության արտակարգ և լիազոր դեսպան Իվան Վոլինկինը՝ Հայաստանի Հանրապետությունում ռուսական հայրենակիցների 7-րդ համերկրային համաժողովի շրջանակում: Նրա խոսքով՝ ռուսակա ն համայնքը Հայաստանում բավական մեծաթիվ և միասնական է: «Այսօր նրանք հավաքվել են, որպեսզի ամփոփեն անցյալ տարվա 
..........
 քաղաքացիներ են, և նրանց, իհարկե, անհանգստացնում են հայկական հասարակության առջև դրված խնդիրները»,- նշեց Վոլինկինը: Դեսպանի համոզմամբ՝ ռուսական համայնքի ներկայացուցիչները Հայաստանի արժանի քաղաքացիներն են: Վոլինկինը շնորհակալություն հայտնեց այն մարդկանց, ովքեր նպաստում են Հայաստանում ռուսերենի զարգացմանն ու պահանջարկ վայելելուն: Հայաստանի Հանրապետությունում ռուսական հայրենակիցների 7-րդ համերկրային համաժողովին ուղերձ էր հղել ՌԴ Պետական դումայի ԱՊՀ երկրների, Եվրասիական ինտեգրացիայի և հայրենակիցների "	ac474ee79340f3bbe76c413d87399178
			"Վերելք Արագած լեռ Արագածը Հայաստանի Հանրապետության ամենաբարձր լեռն է, իսկ Հայկական լեռնաշխարհում՝ չորրոդը: Այն նաև Անդրկովկասի ամենաբարձր գագաթն է: Արագածը հանգած հրաբուխ է, որի խառնարանի շուրջ վեր խոյացող 4 գագաթները հրաշալի երևում են Երևանից, Կոտայքի, Շիրակի և Արագածոտնի մարզրեից: Գագաթներից ամենաբարձրը հյուսիսայինն է՝ 4095մ (ըստ որոշ աղբյուրների՝ 4090մ), իսկ ամենացածրը՝ հարավայինը (3879մ), որի հաղթահարումն էլ մեր այսօրվա տուրի վերջնանպատակն է: Հյուսիսային գագաթի հաղթահարումը լեռնագնացության հ
..........
աթ, կլինենք ամպերից էլ վեր, կվայելենք գագաթից բացվող հիասքանչ տեսարանները դեպի խառնարանի անդունդն ու ամպերից կախված Արարատ լեռը: Տուրի ծրագիրը Անհատական տուր ըստ պատվերի Երաշխավորված մեկնումով խմբային տուրեր խմբում նշված քանակով անձանց առկայության դեպքում: - Տրանսպորտային սպասարկումը հարմարավետ մեքենաներով, - Լեռնային ուղեկցող ծառայությունը, - Տուրի ծրագիրը և Հայաստանի տուրիստական քարտեզը, - Խմելու ջուրը, - Շուրջօրյա հեռախոսային աջակցությունը, - Հարկերը: - Պիկնիկը բնության գրկքում: Ըստ ցանկությա"	5db512db8dc16758c15c695332a239cd
			Էժեն Դելպորտ Էժեն Ժոզեֆ Դելպորտ (ծնվ. 1882 թ. հունվարի 10 - մահ. 1955 թ. հոկտեմբերի 19), բելգիացի աստղագետ։ Ծնվել է Ժենապում (բնակավայր բելգիական Բրաբանտ նահանգում)։ 1903 թվականին ավարտել է Բրյուսելի համալսարանը, հետագայում աշխատել է Բելգիայի թագավորական աստղադիտարան Ուքլում։ Ընդհանուր առմամբ հայտնաբերել է վաթսունվեց աստերոիդ։ Դրանց թվում առավել հայտնիներն են` (1221) Ամուրը և (2101) Ադոնիսը։ Նա հայտնաբերել է նաև մեծ թվով գիսաստղեր, ներառյալ պարբերական գիսաստղ 57P/դու Տոյտ-Նեույմին-Դելպորտը։ 1930 թվականին Դելպորտը սահմանեց սահմանները բոլոր համաստեղությունների միջև։ Նրա պատվին է անվանվել Դելպորտ խառնարանը Լուսնի վրա։	4a6a09121bd601122ae0afb36b86993b
